bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,month_sold,location_cluster,price
4,2.5,7.7142311448490855,9385,2.0,0,0,3,8,7.7142311448490855,0,609095.5804143371,530484.3219776907,387114.1483375959,7.605890001053122,9000,540234.0233614536,474195.4477190849,590000.0
3,1.75,7.346010209913293,1905,2.0,0,0,3,7,7.346010209913293,0,560603.4142857143,530484.3219776907,305532.6766474203,7.346010209913293,1866,531519.7973068745,300834.043645145,242500.0
3,1.0,7.1308988302963465,18616,1.0,0,0,4,6,7.1308988302963465,0,519446.9670290734,530484.3219776907,436509.20952926256,7.560080465021827,15654,551860.3387458007,346870.1444920982,288349.0
6,5.25,7.958576903813898,5682,2.0,0,0,3,7,7.958576903813898,0,477635.0273973565,530484.3219776907,231089.195287917,7.237059026124737,5956,559342.888372093,246783.44693836276,300000.0
4,3.25,7.9157131993821155,7266,2.0,0,0,3,9,7.630461261783627,680,553569.0091185404,530484.3219776907,623300.4662576644,8.016317898503415,6546,559342.888372093,583510.9797203625,689900.0
3,1.0,7.352441100243583,14333,1.0,0,0,4,7,7.352441100243583,0,503112.49947617564,530484.3219776907,466028.34481359925,7.402451520818244,14333,561119.2484076433,416010.4390401716,387500.0
3,2.75,7.02108396428914,881,3.0,0,0,3,8,7.02108396428914,0,645456.0179648161,530484.3219776907,585504.4834710744,7.02108396428914,1087,511224.339301701,549135.2427440634,265000.0
4,3.0,8.045588280803528,157875,2.0,0,0,4,8,8.045588280803528,0,491435.82012195326,530484.3219776907,352546.37760416674,7.365180126021013,7050,520155.3623559539,300683.211525703,790000.0
3,1.75,7.383989457978509,11950,1.0,0,2,3,7,7.098375638590786,400,576006.5651782893,530484.3219776907,648332.8574561403,7.383989457978509,9363,531519.7973068745,615367.3426034852,510000.0
3,2.75,8.258422462458876,12786,2.0,0,0,4,10,8.258422462458876,0,576006.5651782893,530484.3219776907,856784.4329896907,7.944492163932159,14636,540234.0233614536,794880.1519871815,903000.0
4,3.0,8.340456012916183,8805,2.5,0,2,5,9,8.157657015196472,700,617658.7876050505,530484.3219776907,1116017.851737276,8.237479288613633,8558,540889.7483994878,887472.7131782946,2546000.0
3,3.25,8.283999304248526,6132,2.0,0,3,3,10,7.8632667240095735,1360,674537.6334056235,530484.3219776907,790006.7768692325,7.912056888179006,5221,559342.888372093,790006.7768692325,1220000.0
3,1.0,6.946975992135418,8128,1.0,0,0,3,6,6.946975992135418,0,513178.4964373225,530484.3219776907,425344.3136037135,7.326465613840322,7500,561119.2484076433,423339.13078594394,234000.0
5,2.5,7.958576903813898,4000,2.0,0,0,4,8,7.67786350067821,700,690669.9666997599,530484.3219776907,929411.046337002,7.200424892944957,1224,531519.7973068745,887472.7131782946,1200000.0
3,2.0,7.489970898834801,42399,1.0,0,0,4,7,7.489970898834801,0,564109.3481478157,530484.3219776907,332507.4470992653,7.1929342212158,40015,561119.2484076433,394071.4616462079,280000.0
5,2.75,7.799753318287247,6858,2.0,0,0,3,8,7.799753318287247,0,553569.0091185404,530484.3219776907,296957.726882056,7.7406644019172415,6858,531519.7973068745,297308.4361336158,340000.0
3,3.25,7.930206206684683,4002,2.0,0,0,3,8,7.930206206684683,0,496329.36876341386,530484.3219776907,425344.3136037135,7.5443321080536885,4090,561119.2484076433,423339.13078594394,402500.0
2,1.0,6.536691597591305,5200,1.0,0,0,3,6,6.536691597591305,0,504470.4909246618,530484.3219776907,553307.2604204864,7.22983877815125,5700,508272.0541082164,611200.9124999933,340000.0
2,1.0,6.927557906278317,9200,1.0,0,0,3,7,6.927557906278317,0,477635.0273973565,530484.3219776907,445454.66541160486,7.326465613840322,9600,559342.888372093,412488.53038950963,303000.0
4,3.0,7.944492163932159,2850,1.5,0,0,5,7,7.528331766707247,960,617658.7876050505,530484.3219776907,583797.5680751174,7.358830898342354,4500,511224.339301701,549135.2427440634,697000.0
3,3.25,7.237059026124737,1278,2.0,0,0,3,8,7.038783541388542,250,560603.4142857143,530484.3219776907,587301.6306641265,7.237059026124737,1256,531519.7973068745,599270.7012048193,469000.0
4,1.75,8.221478947267192,8448,1.0,0,3,4,9,7.580699752224563,1760,436675.32599972136,530484.3219776907,790006.7768692325,7.8399193600125825,7064,540234.0233614536,790006.7768692325,1275000.0
3,1.0,7.170119543449628,12600,1.0,0,0,4,7,7.170119543449628,0,417829.8221964997,530484.3219776907,568563.631945244,7.299797366758161,13530,520155.3623559539,639000.8152158383,315500.0
4,2.0,7.77485576666552,10800,2.0,0,2,3,8,7.77485576666552,0,607036.94412556,530484.3219776907,423224.8489208633,7.655390644826152,6600,531519.7973068745,416266.0025641026,855000.0
4,2.5,8.003028666384733,9643,2.0,0,0,3,9,8.003028666384733,0,553569.0091185404,530484.3219776907,692306.6178160912,8.003028666384733,8666,540889.7483994878,671331.5983352674,772000.0
2,1.0,7.649692623711514,4480,1.0,0,0,5,7,7.24422751560335,700,563253.7373430756,530484.3219776907,423905.3309613916,7.358830898342354,4400,525404.6872322194,611200.9124999933,420000.0
5,2.25,7.832014180505469,49222,2.0,0,0,4,8,7.832014180505469,0,477635.0273973565,530484.3219776907,623300.4662576644,7.930206206684683,55321,561119.2484076433,583510.9797203625,535000.0
3,1.0,7.358830898342354,9467,1.0,0,0,3,7,7.358830898342354,0,460418.6527442526,530484.3219776907,678557.4894376207,7.358830898342354,9100,559342.888372093,509159.3119291613,360000.0
4,2.25,7.61085279039525,5800,1.0,0,3,4,9,7.473069088032197,260,551896.9068643054,530484.3219776907,790006.7768692325,8.039157390473237,5800,540889.7483994878,790006.7768692325,1225000.0
2,2.0,7.146772179452637,5500,1.5,0,0,4,8,7.146772179452637,0,616660.1452268955,530484.3219776907,650587.12270476,7.533693709848633,4400,549106.0373514431,887472.7131782946,605000.0
3,2.25,7.489970898834801,5794,1.5,0,0,3,7,7.22983877815125,410,519221.5281757675,530484.3219776907,568563.631945244,7.668561108015897,7769,549106.0373514431,490397.7636785536,410000.0
3,2.25,7.4673710669175595,8900,2.0,0,0,4,8,7.4673710669175595,0,491435.82012195326,530484.3219776907,352546.37760416674,7.426549072397305,7910,549106.0373514431,345831.4254197873,341000.0
4,4.25,8.086410275323782,11780,2.0,0,0,3,8,7.7664168980196555,890,346777.58531654056,732597.0005627373,1343776.1244068546,7.495541943884256,9000,531519.7973068745,1677134.051214756,980000.0
4,2.5,7.709756864454165,10414,1.0,0,0,5,7,7.27931883541462,780,500272.68204282277,530484.3219776907,787721.3156018015,7.580699752224563,10240,559342.888372093,653232.9047665199,544500.0
2,2.0,7.533693709848633,4950,1.0,0,0,3,8,7.533693709848633,0,647638.6554621847,530484.3219776907,663034.9404388588,7.4205789054108005,4800,559342.888372093,651703.6235335087,559950.0
3,3.0,7.352441100243583,1466,3.0,0,0,3,8,7.352441100243583,0,647638.6554621847,530484.3219776907,585504.4834710744,7.333023014386481,2975,549106.0373514431,673943.8953426692,640000.0
3,2.5,7.154615356913663,1845,3.0,0,0,3,8,7.154615356913663,0,496329.36876341386,530484.3219776907,853509.2978188244,7.27931883541462,1889,531519.7973068745,673943.8953426692,545000.0
3,2.0,7.824046010856292,30056,1.0,0,0,5,8,7.517520850603031,660,460418.6527442526,530484.3219776907,466028.34481359925,7.824046010856292,30000,551860.3387458007,416010.4390401716,575000.0
3,1.5,7.154615356913663,5547,2.0,0,0,4,6,7.154615356913663,0,519221.5281757675,530484.3219776907,231089.195287917,7.047517221357296,4500,549106.0373514431,246783.44693836276,167000.0
3,1.0,7.4673710669175595,7800,1.0,0,0,4,7,7.047517221357296,600,470771.6702572542,530484.3219776907,466028.34481359925,7.4673710669175595,7560,561119.2484076433,380565.7282610303,329950.0
4,2.25,8.405143687607614,86225,2.0,0,0,3,10,8.405143687607614,0,609095.5804143371,530484.3219776907,663034.9404388588,8.25582842728183,97049,540234.0233614536,644226.5446898264,885000.0
3,1.0,6.813444599510896,5212,1.0,0,0,3,7,6.813444599510896,0,537697.627196065,530484.3219776907,622928.2574468085,7.326465613840322,6300,559342.888372093,851198.7467183303,565000.0
3,1.5,7.4673710669175595,5400,1.0,0,0,4,7,6.956545443151569,700,530686.1617259284,530484.3219776907,622928.2574468085,7.4673710669175595,5400,559342.888372093,851198.7467183303,716528.0
3,2.75,8.11969625295725,41250,1.0,0,0,4,7,7.506591780070841,1540,553665.8256541081,530484.3219776907,317907.32123919635,7.855544677915663,98881,508272.0541082164,359585.48829615087,329999.0
5,3.5,8.465899897028686,8234,2.0,0,2,3,10,8.116715624819111,1400,671016.2442562828,530484.3219776907,306891.5356621159,7.67786350067821,14496,559342.888372093,292686.8318304875,770000.0
3,2.5,7.637234388789473,4900,2.0,0,0,3,8,7.637234388789473,0,566605.8921425659,530484.3219776907,534045.3798076923,7.517520850603031,7382,540234.0233614536,561410.3447098681,515100.0
2,1.0,6.507277712385012,4500,1.0,0,0,3,5,6.507277712385012,0,780203.3682267313,530484.3219776907,353025.64590306446,7.098375638590786,4500,520155.3623559539,272273.5147542107,157500.0
3,2.5,7.450079569807499,3581,2.0,0,0,3,7,7.450079569807499,0,536237.0162203232,530484.3219776907,663034.9404388588,7.450079569807499,3600,520155.3623559539,651703.6235335087,389700.0
3,2.5,7.951559331155252,7500,2.0,0,3,3,11,7.951559331155252,0,566605.8921425659,530484.3219776907,534045.3798076923,7.855544677915663,5918,551860.3387458007,561410.3447098681,1085000.0
3,1.75,7.4205789054108005,5400,2.0,0,0,5,8,7.4205789054108005,0,617910.0778616847,530484.3219776907,1116017.851737276,7.649692623711514,5400,561119.2484076433,887472.7131782946,985000.0
3,2.5,7.52294091807237,10109,2.0,0,0,3,8,7.52294091807237,0,609095.5804143371,530484.3219776907,534045.3798076923,7.484368643286131,9660,559342.888372093,561410.3447098681,535000.0
4,2.5,7.855544677915663,5787,2.0,0,0,3,9,7.855544677915663,0,615059.6779141066,530484.3219776907,609392.111966224,7.855544677915663,4410,551860.3387458007,636496.5908741066,775000.0
3,1.75,7.408530566894626,7145,2.0,0,0,5,8,7.170119543449628,350,491435.82012195326,530484.3219776907,415784.59782608703,7.473069088032197,7206,520155.3623559539,363861.22189880983,422250.0
4,3.0,8.199738960630786,5096,2.0,0,0,3,8,7.9157131993821155,900,564795.151577374,530484.3219776907,423224.8489208633,7.554858521040676,9189,540234.0233614536,416266.0025641026,630000.0
2,1.5,7.358830898342354,3600,1.5,0,2,4,7,7.1853870155804165,250,687023.3877981899,530484.3219776907,862706.8713188753,7.668561108015897,3600,549106.0373514431,823775.1184209211,782000.0
5,2.75,7.787382026484701,19447,2.0,0,2,3,10,7.736307096548285,120,465643.9528301972,530484.3219776907,1173022.0350880993,7.9996785794994505,19447,540889.7483994878,1173456.7751894807,1321620.0
4,2.75,7.600902459542082,9083,2.0,0,0,4,7,7.600902459542082,0,553579.8874474342,530484.3219776907,364647.0281124498,7.432483807917119,7735,559342.888372093,346870.1444920982,323000.0
3,1.75,7.138866999945524,1111,2.0,0,0,3,8,7.138866999945524,0,553569.0091185404,530484.3219776907,609392.111966224,7.251344983372214,1630,538925.3765020027,636496.5908741066,350000.0
3,1.75,7.31986492980897,9837,2.0,0,0,3,7,7.31986492980897,0,588821.6825718083,530484.3219776907,281480.10915581556,7.293017679772782,8054,531519.7973068745,254948.21991218632,227000.0
3,2.5,7.251344983372214,1325,2.0,0,0,3,7,7.07326971745971,230,615059.6779141066,530484.3219776907,323529.23106608837,7.146772179452637,1282,511224.339301701,437957.3324324325,315000.0
3,2.5,7.570443252057374,9874,2.0,0,0,3,7,7.570443252057374,0,564109.3481478157,530484.3219776907,314115.60175054707,7.528331766707247,8875,540889.7483994878,321059.3058890947,285000.0
3,2.5,7.933796874815411,48994,2.0,0,0,4,9,7.933796874815411,0,576006.5651782893,530484.3219776907,314115.60175054707,7.843848638152472,37834,531519.7973068745,288806.56487379165,450000.0
2,2.0,6.7912214627261855,5000,1.0,0,0,3,6,6.7912214627261855,0,544859.0837319986,530484.3219776907,423224.8489208633,7.528331766707247,5000,549106.0373514431,312610.2508973423,207950.0
3,1.5,7.1929342212158,9548,1.0,0,0,5,7,7.1929342212158,0,443034.5880285017,530484.3219776907,314115.60175054707,7.258412150595307,9548,549106.0373514431,321059.3058890947,230000.0
3,2.75,7.8632667240095735,5875,1.5,0,2,5,8,7.3777589082278725,1000,592148.6054356643,530484.3219776907,614858.8294539207,7.723120092266331,5492,561119.2484076433,611200.9124999933,805000.0
3,2.5,7.605890001053122,14298,2.0,0,0,3,7,7.605890001053122,0,491435.82012195326,530484.3219776907,495772.9365671088,7.605890001053122,14298,559342.888372093,443232.4044778494,350000.0
3,2.5,7.649692623711514,5060,2.0,0,0,3,7,7.649692623711514,0,647638.6554621847,530484.3219776907,353025.64590306446,7.326465613840322,2468,540889.7483994878,535480.5531914893,477000.0
3,1.75,7.595889917718538,5650,1.0,0,1,3,7,7.1853870155804165,670,481356.0659718331,530484.3219776907,310920.24263953127,7.6638772587034705,5650,561119.2484076433,312610.2508973423,345000.0
4,2.5,7.824046010856292,4500,2.0,0,0,3,7,7.824046010856292,0,564795.151577374,530484.3219776907,485919.5672823219,7.709756864454165,4500,551860.3387458007,409239.220855031,475000.0
2,1.0,6.975413927455952,20450,1.0,0,0,2,6,6.975413927455952,0,431963.6234594565,530484.3219776907,352546.37760416674,7.215239978730097,15581,531519.7973068745,300834.043645145,95000.0
4,2.75,7.77485576666552,15800,1.0,0,0,3,8,7.426549072397305,700,494167.4196378224,732597.0005627373,620859.2706730012,7.575584651557793,11751,540234.0233614536,639166.7296624419,655500.0
4,2.0,7.52294091807237,11700,1.0,0,0,4,8,7.52294091807237,0,417829.8221964997,530484.3219776907,485919.5672823219,7.6544432264701125,11700,551860.3387458007,441731.09339479334,385000.0
2,1.0,6.917705609835305,11919,1.0,0,0,3,6,6.917705609835305,0,436675.32599972136,530484.3219776907,415784.59782608703,7.106606137727303,11240,549106.0373514431,363861.22189880983,300000.0
3,1.0,6.993932975223189,3315,1.0,0,0,4,6,6.993932975223189,0,417829.8221964997,530484.3219776907,332507.4470992653,6.866933284461882,3120,525404.6872322194,313353.9572800608,143000.0
3,2.25,7.560080465021827,7300,1.0,0,0,3,7,7.122866658599083,680,436730.55633569305,530484.3219776907,650797.918732238,7.560080465021827,7700,540234.0233614536,639166.7296624419,465000.0
4,3.75,7.847762537473608,5250,2.0,0,0,3,7,7.549609165154532,660,481356.0659718331,657851.7974370467,387114.1483375959,7.24422751560335,5250,551860.3387458007,379580.3383269202,499000.0
4,2.5,7.7706452341291765,6557,2.0,0,0,3,9,7.7706452341291765,0,578267.8310337551,530484.3219776907,314115.60175054707,7.7706452341291765,7378,525404.6872322194,345831.4254197873,369000.0
4,3.5,8.09559870137819,6603,2.0,0,0,3,10,8.09559870137819,0,615059.6779141066,530484.3219776907,623300.4662576644,8.09559870137819,7333,561119.2484076433,958238.4418778239,963000.0
5,2.75,8.229511118964457,12077,2.0,0,4,3,10,8.229511118964457,0,560603.4142857143,530484.3219776907,364647.0281124498,8.045588280803528,7255,538925.3765020027,380031.2179069934,775000.0
5,2.5,8.107720061910534,9024,2.0,0,0,3,9,8.107720061910534,0,645456.0179648161,530484.3219776907,787721.3156018015,8.107720061910534,7665,531519.7973068745,881804.1625465734,800000.0
4,2.5,7.937374696163295,246114,2.0,0,0,3,9,7.937374696163295,0,645456.0179648161,530484.3219776907,469494.50074283686,7.919356190660617,60351,561119.2484076433,644226.5446898264,739000.0
3,2.0,7.590852123688581,3525,1.5,0,0,4,8,7.371489295214277,390,487248.41579280543,530484.3219776907,583797.5680751174,7.473069088032197,3760,520155.3623559539,549135.2427440634,703300.0
3,2.5,7.67786350067821,15817,2.0,0,0,3,8,7.67786350067821,0,645456.0179648161,530484.3219776907,303219.1794956164,7.595889917718538,15817,551860.3387458007,300834.043645145,354000.0
3,2.5,7.847762537473608,3600,2.0,0,0,3,9,7.6544432264701125,450,443034.5880285017,886958.501579913,1116017.851737276,7.897296472595885,4800,540234.0233614536,887472.7131782946,1399000.0
3,1.75,6.975413927455952,8100,1.0,0,0,4,6,6.975413927455952,0,494167.4196378224,530484.3219776907,231089.195287917,7.138866999945524,8100,561119.2484076433,279747.29000036634,183000.0
3,1.5,7.1929342212158,10640,1.0,0,0,3,7,7.1929342212158,0,531065.7476383277,530484.3219776907,484035.11543122336,7.286191714702382,8520,540889.7483994878,456800.6171503361,374000.0
4,2.75,8.169053149927343,6844,2.0,0,0,3,10,8.169053149927343,0,689371.2543478261,530484.3219776907,787721.3156018015,8.169053149927343,10038,508272.0541082164,843617.6991779086,908990.0
4,2.25,7.762170607138205,10664,1.0,0,1,2,7,7.31986492980897,840,530686.1617259284,530484.3219776907,1173022.0350880993,7.762170607138205,10140,538925.3765020027,1140369.1769357836,800000.0
3,1.5,7.414572881350589,5100,1.0,0,0,4,7,7.098375638590786,450,460418.6527442526,530484.3219776907,553307.2604204864,7.272398392570047,5100,538925.3765020027,437957.3324324325,515000.0
3,2.5,7.450079569807499,8550,1.0,0,0,4,7,7.450079569807499,0,465643.9528301972,530484.3219776907,231089.195287917,7.286191714702382,8550,551860.3387458007,279747.29000036634,270000.0
3,1.75,7.560080465021827,9306,1.0,0,0,3,7,6.907755278982137,920,576006.5651782893,530484.3219776907,281480.10915581556,7.528331766707247,8458,559342.888372093,290610.91578939714,245000.0
2,2.0,7.473069088032197,7200,1.0,0,0,5,7,6.779921907472252,880,535180.9152282107,530484.3219776907,423224.8489208633,7.473069088032197,7200,525404.6872322194,416266.0025641026,579000.0
4,2.75,8.134467570277563,95396,1.5,0,0,4,10,8.134467570277563,0,432468.81302461855,530484.3219776907,804703.7038499753,8.221747728346623,35352,549106.0373514431,615367.3426034852,1225000.0
4,1.5,7.9157131993821155,4000,2.0,0,0,5,9,7.5652752818989315,810,780203.3682267313,530484.3219776907,899999.4706756755,7.426549072397305,4000,559342.888372093,823775.1184209211,1105000.0
4,2.5,7.886081401775745,11200,2.0,0,0,3,9,7.886081401775745,0,645456.0179648161,530484.3219776907,1343776.1244068546,8.098642843759418,11275,540889.7483994878,1165110.7391738018,1130000.0
3,1.75,7.560080465021827,43560,1.0,0,0,4,7,7.200424892944957,580,432468.81302461855,530484.3219776907,692306.6178160912,7.8399193600125825,58806,531519.7973068745,672306.8146004187,510000.0
4,2.25,7.832014180505469,8000,1.0,0,2,3,8,7.426549072397305,840,424838.7753128963,530484.3219776907,284942.3022670025,7.7406644019172415,8000,531519.7973068745,280829.3013246502,415000.0
4,1.5,7.757906208351747,5000,2.0,0,0,3,8,7.649692623711514,240,617910.0778616847,530484.3219776907,650587.12270476,7.749322464660356,5500,551860.3387458007,887472.7131782946,730000.0
2,1.0,7.313220387090301,6685,1.0,0,0,3,7,7.081708586105575,310,645615.960266449,530484.3219776907,387114.1483375959,7.258412150595307,6561,549106.0373514431,553781.5115816655,245000.0
3,2.25,7.539027055823995,11556,2.0,0,0,3,8,7.539027055823995,0,509219.29289657215,530484.3219776907,692306.6178160912,7.539027055823995,12000,551860.3387458007,671331.5983352674,550000.0
3,2.5,8.140315540159985,28718,1.5,0,0,3,10,8.140315540159985,0,576006.5651782893,530484.3219776907,820773.0808383168,8.143226750367445,35021,549106.0373514431,884264.8088465261,1202500.0
4,2.75,7.908387159290043,4613,2.0,0,0,3,9,7.908387159290043,0,560603.4142857143,530484.3219776907,465802.3276323775,7.948031990637284,4836,561119.2484076433,561410.3447098681,594000.0
4,1.75,7.299797366758161,7875,1.0,0,0,3,7,6.606650186198215,740,655402.928354579,530484.3219776907,790006.7768692325,7.426549072397305,5851,540234.0233614536,790006.7768692325,511200.0
4,2.5,7.718685495198466,14440,1.0,0,0,3,7,7.346010209913293,700,443034.5880285017,530484.3219776907,623300.4662576644,7.644919344958857,11400,511224.339301701,583510.9797203625,496500.0
4,2.5,7.8632667240095735,6015,2.0,0,0,3,8,7.8632667240095735,0,577596.4615384614,530484.3219776907,787721.3156018015,7.975908360165538,5305,540234.0233614536,653232.9047665199,641000.0
3,2.5,7.402451520818244,5707,2.0,0,0,3,7,7.402451520818244,0,544421.8518715843,530484.3219776907,303219.1794956164,7.52294091807237,5827,551860.3387458007,300834.043645145,300000.0
3,1.0,6.917705609835305,25277,1.0,0,0,5,5,6.917705609835305,0,436730.55633569305,530484.3219776907,425344.3136037135,7.358830898342354,213879,549106.0373514431,423339.13078594394,201000.0
3,2.5,7.21890970761906,1090,3.0,0,0,3,7,7.181591944611865,50,553569.0091185404,530484.3219776907,622928.2574468085,7.215239978730097,1124,540234.0233614536,608172.8260353961,530000.0
3,1.75,7.306531398939505,3800,1.0,0,0,3,6,6.551080335043404,790,594157.5129510454,530484.3219776907,423224.8489208633,7.687080155783135,4000,559342.888372093,416266.0025641026,510000.0
3,1.75,7.696212639346407,11520,1.0,0,0,4,7,7.696212639346407,0,530686.1617259284,530484.3219776907,387114.1483375959,7.432483807917119,8038,540889.7483994878,509159.3119291613,359000.0
4,2.5,7.835974581721566,6500,1.5,0,0,3,8,7.450079569807499,810,500667.76954139053,530484.3219776907,622928.2574468085,7.673223121121708,5280,549106.0373514431,851198.7467183303,650000.0
3,1.75,7.517520850603031,5664,2.0,0,0,3,7,7.146772179452637,570,431963.6234594565,530484.3219776907,622928.2574468085,7.299797366758161,5664,551860.3387458007,562314.7046450656,625000.0
4,2.5,8.019612794400267,7000,2.0,0,0,3,9,8.019612794400267,0,736415.836067593,530484.3219776907,1173022.0350880993,7.749322464660356,17511,561119.2484076433,1140369.1769357836,1230000.0
3,2.5,7.620705086838262,4348,2.0,0,0,4,8,7.620705086838262,0,647638.6554621847,530484.3219776907,364647.0281124498,7.77485576666552,4348,549106.0373514431,380031.2179069934,346950.0
4,1.0,7.138866999945524,8505,1.5,0,0,5,7,7.138866999945524,0,537697.627196065,530484.3219776907,678557.4894376207,7.299797366758161,8100,549106.0373514431,553781.5115816655,461000.0
4,2.75,7.951559331155252,4000,1.5,0,0,5,8,7.580699752224563,880,617910.0778616847,530484.3219776907,586484.5820887666,7.919356190660617,4000,561119.2484076433,535480.5531914893,870000.0
3,2.75,7.635303886259415,9697,2.0,0,0,4,7,7.1929342212158,740,592148.6054356643,530484.3219776907,281752.17814043397,7.600902459542082,14436,549106.0373514431,278048.77387316036,440000.0
4,1.5,7.620705086838262,10726,1.0,0,0,3,7,7.22983877815125,660,460418.6527442526,530484.3219776907,678557.4894376207,7.383989457978509,10020,540889.7483994878,509159.3119291613,385000.0
3,1.75,7.326465613840322,9600,1.0,0,0,4,7,7.326465613840322,0,443034.5880285017,530484.3219776907,485919.5672823219,7.371489295214277,10183,508272.0541082164,409239.220855031,314950.0
4,2.5,8.089482474360754,5608,2.0,0,0,3,9,8.089482474360754,0,553569.0091185404,530484.3219776907,609392.111966224,8.009695357742922,5608,559342.888372093,636496.5908741066,810000.0
3,1.75,7.24422751560335,3825,1.5,0,0,4,6,7.003065458786462,300,591983.9330030062,530484.3219776907,583797.5680751174,7.450079569807499,5100,559342.888372093,599270.7012048193,538000.0
3,1.0,7.098375638590786,3720,2.0,0,0,4,8,7.098375638590786,0,584457.8757770206,530484.3219776907,1116017.851737276,7.352441100243583,6000,511224.339301701,887472.7131782946,640000.0
3,1.0,7.414572881350589,21514,1.0,0,0,4,7,7.414572881350589,0,549009.7096058946,530484.3219776907,317907.32123919635,7.414572881350589,21600,511224.339301701,302416.24779720313,220000.0
3,1.75,7.333023014386481,7650,1.0,0,0,4,8,7.333023014386481,0,491435.82012195326,530484.3219776907,352546.37760416674,7.52294091807237,6804,540889.7483994878,345831.4254197873,317000.0
3,1.75,7.22983877815125,3402,1.5,0,0,3,7,7.22983877815125,0,608844.8147972871,680293.3885984054,650587.12270476,7.313220387090301,5496,561119.2484076433,887472.7131782946,550000.0
3,2.5,7.886081401775745,4975,2.0,0,0,3,8,7.886081401775745,0,689371.2543478261,530484.3219776907,423224.8489208633,7.517520850603031,6653,559342.888372093,416266.0025641026,599950.0
3,2.25,7.478734825567875,10000,1.0,0,0,3,7,7.200424892944957,430,477635.0273973565,530484.3219776907,306891.5356621159,7.146772179452637,5055,531519.7973068745,282950.69612854405,242500.0
4,3.5,8.163371316459912,6005,2.0,0,0,3,8,7.919356190660617,760,564795.151577374,530484.3219776907,517641.5836772817,8.035926369891792,5866,531519.7973068745,528156.0531109399,540000.0
4,3.5,8.013012110368916,12750,2.0,0,0,3,10,8.013012110368916,0,564109.3481478157,530484.3219776907,820773.0808383168,8.045588280803528,14351,511224.339301701,884264.8088465261,845800.0
5,2.5,8.013012110368916,21441,1.0,0,0,4,8,7.31986492980897,1510,477635.0273973565,530484.3219776907,314115.60175054707,7.383989457978509,16445,561119.2484076433,321059.3058890947,320000.0
3,2.5,7.222566018822171,9253,1.0,0,0,3,7,6.993932975223189,280,501231.18861786096,530484.3219776907,314115.60175054707,7.293017679772782,9253,559342.888372093,288806.56487379165,288000.0
3,1.75,7.286191714702382,10584,1.0,0,0,3,7,6.897704943128636,470,566605.8921425659,530484.3219776907,239806.8087584579,7.106606137727303,12012,561119.2484076433,227930.1778169582,240500.0
3,1.75,7.333023014386481,10731,1.0,0,0,3,7,7.333023014386481,0,478657.26264141046,530484.3219776907,465802.3276323775,7.649692623711514,12593,561119.2484076433,457282.95026744495,400000.0
4,2.5,7.691656822810547,7125,2.0,0,0,5,8,7.691656822810547,0,477635.0273973565,530484.3219776907,243940.12220383371,7.691656822810547,8075,511224.339301701,292686.8318304875,320000.0
4,2.5,8.303999970955196,25752,2.0,0,0,3,10,8.303999970955196,0,696470.1816004473,530484.3219776907,364647.0281124498,8.080237416216702,22247,540234.0233614536,460914.59554298007,765000.0
3,2.25,8.019612794400267,52302,1.0,0,0,3,9,8.019612794400267,0,560603.4142857143,530484.3219776907,568563.631945244,7.635303886259415,38600,511224.339301701,637530.2591234384,1000000.0
2,1.5,6.721425700790643,1020,2.0,0,0,3,7,6.721425700790643,0,647638.6554621847,530484.3219776907,323529.23106608837,6.721425700790643,1379,508272.0541082164,437957.3324324325,205000.0
3,1.75,7.383989457978509,7900,1.0,0,0,4,8,7.177782416195197,300,459726.9610600864,530484.3219776907,678557.4894376207,7.700747794511798,7700,540234.0233614536,509159.3119291613,430000.0
4,4.0,8.393894975071744,16526,2.0,0,0,3,11,8.393894975071744,0,671016.2442562828,530484.3219776907,787721.3156018015,8.163371316459912,50447,561119.2484076433,653232.9047665199,1325000.0
5,2.5,7.7406644019172415,7000,1.0,0,0,3,8,7.162397497355718,1010,500667.76954139053,530484.3219776907,648332.8574561403,7.640123172695364,7280,551860.3387458007,671892.8182954505,612000.0
3,2.0,7.1929342212158,6000,1.0,0,0,4,7,6.4457198193855785,700,608844.8147972871,530484.3219776907,353025.64590306446,7.038783541388542,6000,559342.888372093,272273.5147542107,240000.0
3,2.5,7.512071245835466,13042,2.0,0,0,3,8,7.512071245835466,0,564109.3481478157,530484.3219776907,364647.0281124498,7.570443252057374,6996,559342.888372093,380031.2179069934,375000.0
3,2.5,7.9229859587111955,9471,1.0,0,2,3,8,7.473069088032197,1000,470771.6702572542,530484.3219776907,622928.2574468085,8.019612794400267,6765,540889.7483994878,851198.7467183303,800000.0
4,2.5,7.8632667240095735,6536,2.0,0,0,3,9,7.8632667240095735,0,645456.0179648161,530484.3219776907,417573.2249240168,7.878534196140362,6185,540889.7483994878,365860.24769514485,600000.0
4,2.5,7.679251425953058,5882,2.0,0,0,3,7,7.679251425953058,0,647638.6554621847,530484.3219776907,281480.10915581556,7.473069088032197,9600,538925.3765020027,254948.21991218632,255000.0
3,1.0,7.306531398939505,8239,1.0,0,0,4,6,7.306531398939505,0,481356.0659718331,530484.3219776907,284942.3022670025,7.090076835776092,8470,540889.7483994878,280829.3013246502,205950.0
